date,top10_Liquid,top10_Market
2018-12-10,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'DASH', 'ZEC', 'NEO', 'ETC', 'XLM']","['BTC', 'XRP', 'ETH', 'XLM', 'BCH', 'EOS', 'LTC', 'TRX', 'ADA', 'XMR']"
2018-12-11,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'XLM', 'ZEC', 'DASH', 'QTUM', 'ETC']","['BTC', 'XRP', 'ETH', 'XLM', 'BCH', 'EOS', 'LTC', 'TRX', 'ADA', 'XMR']"
2018-12-12,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'ZEC', 'NEO', 'DASH', 'QTUM', 'XLM']","['BTC', 'XRP', 'ETH', 'XLM', 'BCH', 'EOS', 'LTC', 'TRX', 'ADA', 'XMR']"
2018-12-13,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'DASH', 'NEO', 'ZEC', 'ETC']","['BTC', 'XRP', 'ETH', 'XLM', 'EOS', 'BCH', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-14,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ZEC', 'QTUM', 'ETC', 'NEO']","['BTC', 'XRP', 'ETH', 'XLM', 'EOS', 'BCH', 'LTC', 'TRX', 'ADA', 'XMR']"
2018-12-15,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'DASH', 'ZEC', 'XLM', 'ETC', 'BCH']","['BTC', 'XRP', 'ETH', 'XLM', 'EOS', 'LTC', 'BCH', 'TRX', 'ADA', 'XMR']"
2018-12-16,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'ZEC', 'DASH', 'NEO', 'BCH', 'ETC']","['BTC', 'XRP', 'ETH', 'XLM', 'EOS', 'LTC', 'BCH', 'TRX', 'ADA', 'XMR']"
2018-12-17,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'QTUM', 'DASH', 'ZEC', 'ETC', 'BCH']","['BTC', 'XRP', 'ETH', 'EOS', 'XLM', 'LTC', 'BCH', 'TRX', 'ADA', 'XMR']"
2018-12-18,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'QTUM', 'DASH', 'ZEC', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'XLM', 'BCH', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-19,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'LTC', 'QTUM', 'TRX', 'ETC', 'DASH']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-20,"['BTC', 'ETH', 'BCH', 'EOS', 'XRP', 'LTC', 'QTUM', 'ETC', 'DASH', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-21,"['BTC', 'ETH', 'BCH', 'EOS', 'XRP', 'LTC', 'TRX', 'QTUM', 'NEO', 'DASH']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-22,"['BTC', 'ETH', 'EOS', 'BCH', 'XRP', 'LTC', 'TRX', 'NEO', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-23,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'LTC', 'QTUM', 'NEO', 'ETC', 'TRX']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-24,"['BTC', 'ETH', 'XRP', 'EOS', 'BCH', 'LTC', 'QTUM', 'NEO', 'ETC', 'TRX']","['BTC', 'XRP', 'ETH', 'BCH', 'XLM', 'EOS', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-25,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'LTC', 'ETC', 'QTUM', 'TRX', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'XLM', 'EOS', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-26,"['BTC', 'ETH', 'EOS', 'XRP', 'BCH', 'LTC', 'ETC', 'QTUM', 'DASH', 'TRX']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-27,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ETC', 'DASH', 'ZEC', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'XLM', 'EOS', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-28,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ETC', 'ZEC', 'TRX', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-29,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ETC', 'QTUM', 'ZEC', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-30,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ETC', 'NEO', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2018-12-31,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ZEC', 'DASH', 'NEO', 'XLM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-01,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'ZEC', 'ETC', 'NEO', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-02,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'QTUM', 'ETC', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-03,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'TRX', 'DASH', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-04,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'TRX', 'ZEC', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-05,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'ZEC', 'TRX', 'QTUM', 'DASH']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-06,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'ZEC', 'BCH', 'QTUM', 'NEO', 'TRX']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'XLM', 'TRX', 'ADA', 'MIOTA']"
2019-01-07,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'ZEC', 'BCH', 'TRX', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-08,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'NEO', 'BCH', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'LTC', 'XLM', 'TRX', 'ADA', 'MIOTA']"
2019-01-09,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'QTUM', 'NEO', 'BCH', 'ZEC']","['BTC', 'ETH', 'XRP', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-10,"['BTC', 'ETH', 'EOS', 'TRX', 'XRP', 'LTC', 'BCH', 'QTUM', 'NEO', 'ETC']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-11,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'BCH', 'ZEC', 'ETC', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-12,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'BCH', 'QTUM', 'ZEC', 'DASH']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-13,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'QTUM', 'ZEC', 'DASH']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-14,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'BCH', 'ZEC', 'QTUM', 'DASH']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-15,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'ZEC', 'BCH', 'DASH', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-16,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'ZEC', 'TRX', 'BCH', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-17,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'TRX', 'BCH', 'DASH', 'ZEC']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-18,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'BCH', 'DASH', 'ZEC', 'TRX']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-19,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'BCH', 'ZEC', 'DASH', 'TRX']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-20,"['BTC', 'ETH', 'EOS', 'ZEC', 'LTC', 'XRP', 'QTUM', 'BCH', 'DASH', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-21,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'BCH', 'ZEC', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'BNB']"
2019-01-22,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'QTUM', 'DASH', 'NEO']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'MIOTA']"
2019-01-23,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'DASH', 'ZEC', 'ETC']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'XLM', 'LTC', 'TRX', 'ADA', 'BNB']"
2019-01-24,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'TRX', 'ZEC', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'LTC', 'XLM', 'TRX', 'ADA', 'BNB']"
2019-01-25,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'TRX', 'BCH', 'DASH', 'QTUM', 'ZEC']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'LTC', 'XLM', 'TRX', 'ADA', 'BNB']"
2019-01-26,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'TRX', 'BCH', 'ZEC', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'LTC', 'XLM', 'TRX', 'ADA', 'BNB']"
2019-01-27,"['BTC', 'ETH', 'EOS', 'LTC', 'TRX', 'XRP', 'BCH', 'ZEC', 'DASH', 'QTUM']","['BTC', 'XRP', 'ETH', 'BCH', 'EOS', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-01-28,"['BTC', 'ETH', 'DASH', 'EOS', 'LTC', 'XRP', 'ZEC', 'TRX', 'BCH', 'QTUM']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-01-29,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'TRX', 'BCH', 'DASH', 'XLM', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-01-30,"['BTC', 'ETH', 'EOS', 'XRP', 'LTC', 'BCH', 'TRX', 'XLM', 'ETC', 'DASH']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-01-31,"['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'TRX', 'BCH', 'ZEC', 'QTUM', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-02-01,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'TRX', 'BCH', 'QTUM', 'DASH', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-02-02,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'TRX', 'ZEC', 'DASH']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-02-03,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'DASH', 'ETC', 'ZEC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-02-04,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'TRX', 'BCH', 'DASH', 'ZEC', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'ADA', 'BNB']"
2019-02-05,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'TRX', 'BCH', 'DASH', 'ZEC', 'ETC']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-06,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'DASH', 'ETC', 'XLM']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-07,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'QTUM', 'ETC', 'TRX', 'DASH']","['BTC', 'XRP', 'ETH', 'EOS', 'BCH', 'LTC', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-08,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'QTUM', 'DASH']","['BTC', 'XRP', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-09,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'DASH', 'ZEC']","['BTC', 'XRP', 'ETH', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-10,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'ETC', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-11,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'QTUM', 'DASH', 'TRX', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-12,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'DASH', 'BCH', 'ZEC', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-13,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'DASH', 'ZEC', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-14,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ZEC', 'XLM', 'ETC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-15,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'ZEC', 'QTUM', 'DASH', 'ETC', 'BCH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-16,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'ETC', 'DASH', 'BCH', 'NEO', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-17,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'DASH', 'ETC', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-18,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'QTUM', 'DASH', 'ETC', 'NEO']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'TRX', 'XLM', 'BNB', 'ADA']"
2019-02-19,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'ETC', 'QTUM', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-20,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'ETC', 'DASH', 'QTUM', 'NEO']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-21,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'DASH', 'NEO', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-22,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'DASH', 'ETC', 'ZEC', 'NEO']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-23,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'BCH', 'NEO', 'DASH', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-24,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'NEO', 'QTUM', 'TRX', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-25,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'NEO', 'DASH', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-26,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'NEO', 'BCH', 'DASH', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-27,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'NEO', 'BCH', 'DASH', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-02-28,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'BCH', 'DASH', 'NEO', 'QTUM', 'ZEC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'TRX', 'BNB', 'ADA']"
2019-03-01,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'NEO', 'BCH', 'DASH', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'BNB', 'TRX', 'ADA']"
2019-03-02,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'DASH', 'ETC', 'TRX']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-03,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'DASH', 'NEO', 'BCH', 'ETC', 'ZEC']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'XLM', 'BNB', 'TRX', 'ADA']"
2019-03-04,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'NEO', 'BCH', 'DASH', 'TRX', 'QTUM']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-05,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'NEO', 'BCH', 'DASH', 'ETC', 'BNB']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-06,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'DASH', 'ETC', 'QTUM']","['BTC', 'ETH', 'XRP', 'EOS', 'LTC', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-07,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'DASH', 'BNB', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-08,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'QTUM', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-09,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'QTUM', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-10,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'BCH', 'DASH', 'ZEC', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-11,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'NEO', 'QTUM', 'BCH', 'ZEC', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-12,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'DASH', 'NEO', 'ZEC', 'BCH', 'QTUM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-13,"['BTC', 'ETH', 'EOS', 'LTC', 'XRP', 'QTUM', 'NEO', 'DASH', 'ZEC', 'BCH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-14,"['BTC', 'ETH', 'QTUM', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'DASH', 'ZEC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-15,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'DASH', 'NEO', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-16,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'DASH', 'QTUM', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-17,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'QTUM', 'DASH', 'ETC']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-18,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'NEO', 'DASH', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'XLM', 'BNB', 'TRX', 'ADA']"
2019-03-19,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'ETC', 'BCH', 'DASH', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-20,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'QTUM', 'BCH', 'NEO', 'XLM', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-21,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'ETC', 'XLM', 'NEO', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'XLM', 'BNB', 'TRX', 'ADA']"
2019-03-22,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'DASH', 'NEO', 'ETC', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'TRX', 'ADA']"
2019-03-23,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'TRX', 'DASH', 'NEO', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-24,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'BNB', 'NEO', 'TRX', 'DASH']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
2019-03-25,"['BTC', 'ETH', 'LTC', 'EOS', 'XRP', 'BCH', 'NEO', 'DASH', 'TRX', 'XLM']","['BTC', 'ETH', 'XRP', 'LTC', 'EOS', 'BCH', 'BNB', 'XLM', 'ADA', 'TRX']"
